,Dia,Suscetiveis,Infectados,Recuperados
211,211.52618453865335,2.4603543214732554e+18,1234.33225761342,60851926703.80493
212,212.5286783042394,2.4603543208883953e+18,1237.5198901160102,61436786957.74304
213,213.53117206982543,2.460354320302086e+18,1240.5770236127182,62023096146.83162
214,214.53366583541145,2.4603543197143967e+18,1243.5026297153136,62610785579.10731
215,215.5361596009975,2.4603543191253955e+18,1246.2957262107377,63199786769.6117
216,216.53865336658353,2.4603543185351506e+18,1248.9553770611044,63790031440.3913
217,217.54114713216956,2.4603543179437307e+18,1251.4806924037,64381451520.49756
218,218.5436408977556,2.460354317351203e+18,1253.8708285509829,64973979145.98692
219,219.54613466334163,2.4603543167576356e+18,1256.1249879905836,65567546659.920685
220,220.54862842892766,2.4603543161630956e+18,1258.2424193853055,66162086612.365166
221,221.5511221945137,2.4603543155676503e+18,1260.2224175731242,66757531760.3916
222,222.55361596009973,2.460354314971367e+18,1262.0643235671869,67353815068.07614
223,223.5561097256858,2.4603543143743124e+18,1263.767524555814,67950869706.49993
224,224.5586034912718,2.460354313776553e+18,1265.3314539024973,68548629053.74899
225,225.56109725685783,2.4603543131781555e+18,1266.7555911459021,69147026694.91435
226,226.5635910224439,2.4603543125791857e+18,1268.0394619998651,69745996422.09196
227,227.5660847880299,2.46035431197971e+18,1269.1826383533955,70345472234.38269
228,228.56857855361596,2.460354311379794e+18,1270.1847382706749,70945388337.89236
229,229.571072319202,2.460354310779503e+18,1271.0454259910573,71545679145.73177
230,230.573566084788,2.460354310178903e+18,1271.7644119290687,72146279278.0166
231,231.57605985037407,2.460354309578059e+18,1272.341452674408,72747123561.86755
232,232.5785536159601,2.4603543089770353e+18,1272.7763509919455,73348147031.41017
233,233.5810473815461,2.460354308375897e+18,1273.0689558217248,73949284927.77502
234,234.58354114713217,2.460354307774709e+18,1273.2191622789612,74550472699.09763
235,235.5860349127182,2.4603543071735363e+18,1273.2269116540422,75151646000.51834
236,236.58852867830421,2.4603543065724416e+18,1273.0921914125283,75752740694.18256
237,237.59102244389027,2.4603543059714893e+18,1272.8150351951515,76353692849.24063
238,238.5935162094763,2.4603543053707433e+18,1272.3955228178168,76954438741.84776
239,239.59600997506234,2.460354304770267e+18,1271.8337802716012,77554914855.16418
240,240.59850374064837,2.4603543041701243e+18,1271.1299797227537,78155057879.355
241,241.6009975062344,2.460354303570377e+18,1270.284339512696,78754804711.5903
242,242.60349127182045,2.46035430297109e+18,1269.2971241580226,79354092456.04514
243,243.60598503740647,2.460354302372324e+18,1268.168644350499,79952858423.89944
244,244.60847880299252,2.460354301774142e+18,1266.8992569570642,80551040133.33817
245,245.61097256857855,2.4603543011766067e+18,1265.489365019829,81148575309.5511
246,246.61346633416457,2.46035430057978e+18,1263.9394177560764,81745401884.73306
247,247.61596009975062,2.460354299983724e+18,1262.2499105582622,82341457998.08383
248,248.61845386533665,2.4603542993885e+18,1260.4213849940143,82936681995.80801
249,249.62094763092267,2.46035429879417e+18,1258.4544288061322,83531012431.11528
250,250.62344139650872,2.460354298200794e+18,1256.349675912589,84124388064.22018
251,251.62593516209475,2.460354297608434e+18,1254.107806406529,84716747862.34221
252,252.62842892768077,2.460354297017151e+18,1251.7295465562695,85308030999.70583
253,253.63092269326683,2.4603542964270054e+18,1249.2156688052999,85898176857.54045
254,254.63341645885285,2.460354295838057e+18,1246.5669917722817,86487125024.08035
255,255.6359102244389,2.460354295250367e+18,1243.7843802510488,87074815294.56487
256,256.6384039900249,2.4603542946639944e+18,1240.868745210608,87661187671.23816
257,257.640897755611,2.460354294079e+18,1237.8210437951373,88246182363.34946
258,258.643391521197,2.4603542934954424e+18,1234.6422793239883,88829739787.15277
259,259.645885286783,2.4603542929133814e+18,1231.3335012916837,89411800565.90723
260,260.6483790523691,2.460354292332877e+18,1227.895805367919,89992305529.8768
261,261.6508728179551,2.4603542917539866e+18,1224.3303333975625,90571195716.33038
262,262.6533665835411,2.46035429117677e+18,1220.6382734006543,91148412369.54189
263,263.6558603491272,2.460354290601285e+18,1216.8208595724063,91723896940.79012
264,264.65835411471323,2.460354290027591e+18,1212.879372283204,92297591088.35883
265,265.66084788029923,2.4603542894557455e+18,1208.8151380786044,92869436677.53668
266,266.6633416458853,2.4603542888858066e+18,1204.6295296793364,93439375780.6174
267,267.66583541147133,2.4603542883178317e+18,1200.3239659813023,94007350676.89952
268,268.66832917705733,2.460354287751878e+18,1195.8999120555761,94573303852.68655
269,269.6708229426434,2.4603542871880044e+18,1191.358879148404,95137178001.28702
270,270.67331670822944,2.460354286626266e+18,1186.7024246812043,95698916023.01431
271,271.67581047381543,2.4603542860667213e+18,1181.9321522505688,96258461025.18674
272,272.6783042394015,2.460354285509426e+18,1177.04971162826,96815756322.12766
273,273.68079800498754,2.4603542849544366e+18,1172.0567987612137,97370745435.16531
274,274.68329177057353,2.46035428440181e+18,1166.9551557715386,97923372092.63284
275,275.6857855361596,2.460354283851602e+18,1161.7465709565136,98473580229.86841
276,276.68827930174564,2.4603542833038684e+18,1156.432878788592,99021313989.21506
277,277.69077306733163,2.4603542827586647e+18,1151.015959915399,99566517720.02078
278,278.6932668329177,2.460354282216046e+18,1145.4977411597308,100109135978.6386
279,279.69576059850374,2.460354281676069e+18,1139.8801955195574,100649113528.42636
280,280.69825436408973,2.460354281138787e+18,1134.1653421680212,101186395339.74686
281,281.7007481296758,2.460354280604258e+18,1128.355484709004,101720924935.51608
