,DT_NOTIFIC,CASO_SRAG,Estimativa
254,2024-09-10,663.0,354.1943733591247
255,2024-09-11,600.0,350.4402792303952
256,2024-09-12,548.9999999999999,346.72597461778287
257,2024-09-13,579.0000000000002,343.0510377935582
258,2024-09-14,242.00000000000009,339.41505149986966
259,2024-09-15,220.99999999999991,335.81760290136754
260,2024-09-16,781.0000000000001,332.25828353833015
261,2024-09-17,555.0,328.7366892802861
262,2024-09-18,625.9999999999999,325.25242028012934
263,2024-09-19,518.9999999999999,321.80508092872
264,2024-09-20,504.00000000000006,318.3942798099655
265,2024-09-21,258.0,315.01962965637955
266,2024-09-22,231.99999999999997,311.6807473051106
267,2024-09-23,759.0000000000003,308.37725365443697
268,2024-09-24,580.9999999999998,305.1087736207238
269,2024-09-25,532.9999999999999,301.8749360958344
270,2024-09-26,528.0,298.6753739049947
271,2024-09-27,499.00000000000006,295.50972376510396
272,2024-09-28,202.00000000000006,292.37762624348625
273,2024-09-29,214.99999999999991,289.27872571708053
274,2024-09-30,686.9999999999998,286.2126703320625
275,2024-10-01,528.0,283.17911196389434
276,2024-10-02,482.9999999999998,280.177706177799
277,2024-10-03,468.9999999999999,277.2081121896514
278,2024-10-04,459.00000000000006,274.26999282728576
279,2024-10-05,201.0,271.3630144922131
280,2024-10-06,155.00000000000003,268.4868471217432
281,2024-10-07,632.0000000000001,265.64116415150903
282,2024-10-08,512.9999999999999,262.8256424783882
283,2024-10-09,482.9999999999998,260.0399624238174
284,2024-10-10,468.9999999999999,257.2838076974958
285,2024-10-11,441.0,254.55686536147218
286,2024-10-12,161.99999999999994,251.85882579461435
287,2024-10-13,206.99999999999994,249.1893826574542
288,2024-10-14,598.9999999999999,246.54823285740477
289,2024-10-15,452.00000000000017,243.93507651434743
290,2024-10-16,497.0000000000001,241.3496169265826
291,2024-10-17,482.9999999999998,238.79156053714198
292,2024-10-18,396.0,236.26061690045773
293,2024-10-19,209.99999999999994,233.75649864938453
294,2024-10-20,225.0,231.27892146257165
295,2024-10-21,696.0000000000002,228.82760403218094
296,2024-10-22,476.00000000000017,226.40226803194625
297,2024-10-23,474.00000000000017,224.00263808557213
298,2024-10-24,511.0,221.6284417354671
299,2024-10-25,402.0,219.27940941180842
300,2024-10-26,180.0,216.95527440193493
301,2024-10-27,207.99999999999997,214.65577282006367
302,2024-10-28,500.9999999999999,212.38064357732816
303,2024-10-29,575.0000000000001,210.12962835213415
304,2024-10-30,532.0000000000001,207.90247156082896
305,2024-10-31,417.0,205.69892032868248
306,2024-11-01,409.00000000000017,203.51872446117517
307,2024-11-02,166.00000000000006,201.36163641559068
308,2024-11-03,195.0,199.22741127290982
309,2024-11-04,625.9999999999999,197.11580671000144
310,2024-11-05,527.0000000000001,195.02658297210897
311,2024-11-06,414.99999999999983,192.95950284562872
312,2024-11-07,480.0,190.91433163117563
313,2024-11-08,412.0000000000001,188.8908371169355
314,2024-11-09,202.00000000000006,186.88878955229927
315,2024-11-10,176.99999999999994,184.9079616217767
316,2024-11-11,632.0000000000001,182.94812841918707
317,2024-11-12,461.00000000000006,181.00906742212217
318,2024-11-13,390.00000000000006,179.09055846668136
319,2024-11-14,434.0000000000001,177.19238372247398
320,2024-11-15,186.00000000000009,175.31432766788595
321,2024-11-16,193.0,173.45617706560952
322,2024-11-17,195.0,171.61772093843203
323,2024-11-18,726.9999999999999,169.798750545281
324,2024-11-19,514.0000000000002,167.9990593575237
325,2024-11-20,219.00000000000003,166.21844303551708
326,2024-11-21,565.0000000000002,164.45669940540714
327,2024-11-22,475.00000000000006,162.71362843617382
328,2024-11-23,166.00000000000006,160.9890322169189
329,2024-11-24,186.00000000000009,159.28271493439507
330,2024-11-25,610.0000000000002,157.59448285077295
331,2024-11-26,450.00000000000006,155.92414428164378
332,2024-11-27,426.00000000000017,154.27150957425565
333,2024-11-28,404.00000000000017,152.6363910859793
334,2024-11-29,369.9999999999999,151.01860316300355
335,2024-11-30,197.0,149.4179621192557
336,2024-12-01,171.00000000000009,147.83428621554538
337,2024-12-02,607.0,146.26739563892974
338,2024-12-03,464.0,144.7171124822972
339,2024-12-04,471.0,143.18326072416764
340,2024-12-05,427.0000000000001,141.66566620870665
341,2024-12-06,388.99999999999983,140.16415662595156
342,2024-12-07,184.00000000000006,138.67856149224707
343,2024-12-08,189.00000000000003,137.20871213088853
344,2024-12-09,601.9999999999999,135.7544416529698
345,2024-12-10,461.00000000000006,134.3155849384346
346,2024-12-11,447.00000000000017,132.89197861732853
347,2024-12-12,419.99999999999994,131.4834610512498
348,2024-12-13,409.00000000000017,130.0898723149966
349,2024-12-14,183.00000000000009,128.71105417840883
350,2024-12-15,202.99999999999997,127.34685008840245
351,2024-12-16,548.9999999999999,125.99710515119435
352,2024-12-17,449.0000000000001,124.66166611471532
353,2024-12-18,425.00000000000017,123.34038135120952
354,2024-12-19,429.9999999999999,122.03310084001868
355,2024-12-20,334.99999999999994,120.73967615054829
356,2024-12-21,155.00000000000003,119.4599604254148
357,2024-12-22,131.99999999999997,118.19380836377093
358,2024-12-23,447.9999999999999,116.9410762048082
359,2024-12-24,189.00000000000003,115.70162171143413
360,2024-12-25,128.99999999999997,114.47530415412224
361,2024-12-26,420.9999999999999,113.26198429493357
362,2024-12-27,367.0000000000001,112.06152437170732
363,2024-12-28,170.00000000000006,110.87378808241914
364,2024-12-29,135.00000000000003,109.69864056970532
365,2024-12-30,481.99999999999994,108.53594840555061
366,2024-12-31,217.99999999999997,107.3855795761388
367,2025-01-01,133.99999999999997,106.24740346686376
368,2025-01-02,409.00000000000017,105.121290847499
369,2025-01-03,280.9999999999999,104.00711385752481
370,2025-01-04,64.99999999999999,102.90474599161084
371,2025-01-05,46.99999999999999,101.81406208525237
372,2025-01-06,201.0,100.73493830055912
373,2025-01-07,146.0,99.66725211219433
374,2025-01-08,115.00000000000001,98.61088229346309
375,2025-01-09,64.99999999999999,97.56570890254822
376,2025-01-10,59.999999999999986,96.53161326889168
377,2025-01-11,9.000000000000002,95.50847797972065
378,2025-01-12,10.000000000000002,94.49618686671639
379,2025-01-13,42.00000000000001,93.4946249928241
380,2025-01-14,34.00000000000001,92.50367863920295
381,2025-01-15,52.00000000000001,91.5232352923144
382,2025-01-16,24.000000000000004,90.55318363114688
383,2025-01-17,30.000000000000004,89.59341351457651
384,2025-01-18,1.0,88.64381596886147
385,2025-01-19,1.0,87.70428317526886
386,2025-01-20,17.0,86.77470845783293
387,2025-01-21,15.999999999999998,85.85498627124281
388,2025-01-22,10.000000000000002,84.94501218885887
389,2025-01-23,26.000000000000004,84.04468289085575
390,2025-01-24,32.0,83.15389615249164
391,2025-01-25,2.0,82.27255083250108
392,2025-01-27,11.000000000000002,81.40054686161153
393,2025-01-28,17.0,80.53778523118127
394,2025-01-29,23.0,79.68416798195777
395,2025-01-30,12.0,78.83959819295535
396,2025-01-31,7.999999999999998,78.00397997045044
397,2025-02-03,13.999999999999996,77.17721843709403
398,2025-02-04,7.999999999999998,76.35921972113869
399,2025-02-05,3.0000000000000004,75.54989094578053
400,2025-02-06,9.000000000000002,74.74914021861373
401,2025-02-07,6.999999999999999,73.95687662119697
